"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"1024","I miss my classmates tbh.. <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",FALSE,1,NA,2017-04-01 04:53:17,FALSE,NA,"848035516155080705",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alicia_xom",0,FALSE,FALSE,NA,NA,"Mexia, TX","en","http://pbs.twimg.com/profile_images/837145442286780417/PWm4Izzx_normal.jpg"
"1025","I miss high school <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9>",FALSE,2,NA,2017-04-01 04:52:49,FALSE,NA,"848035397884162049",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alicia_xom",0,FALSE,FALSE,NA,NA,"Mexia, TX","en","http://pbs.twimg.com/profile_images/837145442286780417/PWm4Izzx_normal.jpg"
"1026","Investors Sell Shares of Exxon Mobil Co. (XOM) on Strength After Analyst Downgrade https://t.co/2mlZBJLcn9",FALSE,0,NA,2017-04-01 04:13:48,FALSE,NA,"848025578376753152",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","CFinancialNews",0,FALSE,FALSE,NA,NA,"Sioux Falls, SD","en","http://pbs.twimg.com/profile_images/732362091781312513/l5uerSUM_normal.jpg"
"1027","State Board of Administration of Florida Retirement System Has $546,609,000 Position in Exxon Mobil Co. (XOM) https://t.co/Mfi09TYrKC",FALSE,0,NA,2017-04-01 04:05:29,FALSE,NA,"848023485318393856",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","chaffeybreeze",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/828754065706274816/bcfoORRd_normal.jpg"
"1028","Exxon Mobil Co. $XOM Shares Bought by Cedar Hill Associates LLC https://t.co/SMsqiWOV9y",FALSE,0,NA,2017-04-01 04:00:17,FALSE,NA,"848022177962176516",NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","ConsumerFeed",0,FALSE,FALSE,NA,NA,"Sioux Falls, SD","en","http://pbs.twimg.com/profile_images/379977873/msn_normal.jpg"
"1029","Steady Stock Movements: Exxon Mobil Corporation (NYSE:XOM)",FALSE,0,NA,2017-04-01 03:54:41,FALSE,NA,"848020769263149056",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","SharonMaddox19",0,FALSE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1030","June 17,1967 - Battle of Xom Bo II - Exciting new Vietnam War book. Check It Out - https://t.co/DeVXSzFREx https://t.co/LRaizxCAFC #giveaway",FALSE,0,NA,2017-04-01 03:37:12,FALSE,NA,"848016368058458113",NA,"<a href=""http://www.amazon.com"" rel=""nofollow"">Amazon</a>","MOTHANN",0,FALSE,FALSE,NA,NA,"Pennsylvania","en","http://pbs.twimg.com/profile_images/575056672885882880/uk-eZYYE_normal.jpeg"
"1031","Normally, you're more than happy to go along with a friend on ... More for Sagittarius https://t.co/B9rlIv3zKE",FALSE,0,NA,2017-04-01 03:35:21,FALSE,NA,"848015902486536192",NA,"<a href=""http://www.twittascope.com"" rel=""nofollow"">Twittascope</a>","xoM_xoxo",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/795408802627616769/fQhuLu5Z_normal.jpg"
"1032","Biggest losers today large caps:
$BBDO -3.47%
$INCY -2.98%
$EXPE -2.54%
$STX -2.53%
$FMX -2.22%
$GLW -2.03%
$XOM -2.02%
$NSC -2.00%",FALSE,0,NA,2017-04-01 02:10:44,FALSE,NA,"847994609007443968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EquitySystems",0,FALSE,FALSE,NA,NA,"California","en","http://pbs.twimg.com/profile_images/3372180916/9ebee0e415a9844921429706070a93af_normal.jpeg"
"1033","RT @OCMillionaire: $MMEX $XOM $RIO $TINTO $MINE $OIL $GLD $GAS $NSDQ 450 Million dollar refinery being built in Permian Basin for $MMEX #MM…",FALSE,0,NA,2017-04-01 02:08:47,FALSE,NA,"847994117909094400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StocksByChubs",3,TRUE,FALSE,NA,NA,"In route to the moon","en","http://pbs.twimg.com/profile_images/843725062867996672/hwxjtChn_normal.png"
"1034","RT @Ascend_Trading: Daily Time Frame Ichimoku Screener. Come join our trial today! $QSR $SRCL $PEB $PZZA $RRR $SHO $SMG $SONC $VSH $XOM $OR…",FALSE,0,NA,2017-04-01 02:05:54,FALSE,NA,"847993394811080705",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KyleatAscend",4,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/828791979769163776/ie8epkUR_normal.jpg"
"1035","$ Flows: Buying on Weakness: Among stocks that were down FRI, these had the largest net INFLOWS of money: $GE $EEM… https://t.co/6t8MSFjp54",FALSE,0,NA,2017-04-01 02:05:15,TRUE,NA,"847993229819744256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Greg5thTrad",0,FALSE,FALSE,NA,NA,"NJ","en","http://pbs.twimg.com/profile_images/827147602760130560/RDB7HIXi_normal.jpg"
"1036","@CyberRoughNeck @mtoecker @erwinkooi @digitalbond I only compare to mega majors like XOM, Shell, DuPont, Dow and others. Small companies.",FALSE,0,"CyberRoughNeck",2017-04-01 01:23:28,FALSE,"846756600668966912","847982714179510272","1252351676","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SCADAhacker",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/1193171053/SCADAhacker_logo_hat_normal.png"
"1037","The Biggest Mistake #Energy Investors Make Today Is... $xle $xom $spy $dia $oil $kol $lit https://t.co/hZoe6YaK1c",FALSE,0,NA,2017-04-01 01:05:13,FALSE,NA,"847978120045088769",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","BColwell_Invest",0,FALSE,FALSE,NA,NA,"San Diego, CA","en","http://pbs.twimg.com/profile_images/749446288089853952/gy2-MlAK_normal.jpg"
"1038","RT @El_Spy: Why Are Many Of The U.S. Majors Returning To U.S. Exploration? https://t.co/sRghJ0mmdP $BP $COP $CVX $RDS.A $STO $XOM $RDS.B",FALSE,0,NA,2017-03-31 23:57:33,FALSE,NA,"847961093221883904",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","diggingplatinum",1,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/556454430032551936/lD-7VMlA_normal.jpeg"
"1039","Why Are Many Of The U.S. Majors Returning To U.S. Exploration? https://t.co/sRghJ0mmdP $BP $COP $CVX $RDS.A $STO $XOM $RDS.B",FALSE,0,NA,2017-03-31 23:56:06,FALSE,NA,"847960727247892480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","El_Spy",1,FALSE,FALSE,NA,NA,"Nowhere","es","http://pbs.twimg.com/profile_images/838800899371905024/a-qj_Vkl_normal.jpg"
"1040","@TeamHelp1D @radiodisney PARTICIPEM DO GAME VALENDO DM XOM HARRY https://t.co/1fRt7cQvhv 
LETS JUST HOLD ON… https://t.co/qG35BJKY6T",FALSE,0,"TeamHelp1D",2017-03-31 23:41:07,TRUE,"847933141952212992","847956955108962304","812058942301945856","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","troublelarrys",0,FALSE,FALSE,NA,NA,"","pt","http://pbs.twimg.com/profile_images/847926561219149824/Y8RtITJG_normal.jpg"
"1041","#Oil #Market In Increasing Danger As #OPEC Eats Its Own Tail - $oil $xom #energy $xle https://t.co/Une6gymT9X",FALSE,0,NA,2017-03-31 23:35:07,FALSE,NA,"847955448930217984",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","BColwell_Invest",0,FALSE,FALSE,NA,NA,"San Diego, CA","en","http://pbs.twimg.com/profile_images/749446288089853952/gy2-MlAK_normal.jpg"
"1042","RT @androsForm: Unusual Options Activity - 03.31.2017 - $ST $X $FOXA $MPC $PRXL $APC $XOM $AAPL $BX https://t.co/GQIHZpXUJT",FALSE,0,NA,2017-03-31 22:55:26,FALSE,NA,"847945461839405056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DoreenGulbi",57,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1043","RT @androsForm: Unusual Options Activity - 03.31.2017 - $ST $X $FOXA $MPC $PRXL $APC $XOM $AAPL $BX https://t.co/GQIHZpXUJT",FALSE,0,NA,2017-03-31 22:55:25,FALSE,NA,"847945457896652800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b_brunamorena",57,TRUE,FALSE,NA,NA,"","pt","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1044","RT @androsForm: Unusual Options Activity - 03.31.2017 - $ST $X $FOXA $MPC $PRXL $APC $XOM $AAPL $BX https://t.co/GQIHZpXUJT",FALSE,0,NA,2017-03-31 22:55:25,FALSE,NA,"847945454537113600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Linnpus1",57,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1045","RT @androsForm: Unusual Options Activity - 03.31.2017 - $ST $X $FOXA $MPC $PRXL $APC $XOM $AAPL $BX https://t.co/GQIHZpXUJT",FALSE,0,NA,2017-03-31 22:55:24,FALSE,NA,"847945453547028480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LeftyCarlo",57,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1046","RT @androsForm: Unusual Options Activity - 03.31.2017 - $ST $X $FOXA $MPC $PRXL $APC $XOM $AAPL $BX https://t.co/GQIHZpXUJT",FALSE,0,NA,2017-03-31 22:55:24,FALSE,NA,"847945453513703424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DiaCorrado",57,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/2892802969/0cb367f7d25c33931daccb1a786d2dd2_normal.jpeg"
"1047","RT @androsForm: Unusual Options Activity - 03.31.2017 - $ST $X $FOXA $MPC $PRXL $APC $XOM $AAPL $BX https://t.co/GQIHZpXUJT",FALSE,0,NA,2017-03-31 22:55:24,FALSE,NA,"847945452741959680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wolkiero_01",57,TRUE,FALSE,NA,NA,"","tr","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1048","RT @androsForm: Unusual Options Activity - 03.31.2017 - $ST $X $FOXA $MPC $PRXL $APC $XOM $AAPL $BX https://t.co/GQIHZpXUJT",FALSE,0,NA,2017-03-31 22:55:24,FALSE,NA,"847945452561383426",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sanjaykumarsid3",57,TRUE,FALSE,NA,NA,"Delhi ","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1049","RT @androsForm: Unusual Options Activity - 03.31.2017 - $ST $X $FOXA $MPC $PRXL $APC $XOM $AAPL $BX https://t.co/GQIHZpXUJT",FALSE,0,NA,2017-03-31 22:55:24,FALSE,NA,"847945452477489153",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OmariFrederick",57,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1050","RT @androsForm: Unusual Options Activity - 03.31.2017 - $ST $X $FOXA $MPC $PRXL $APC $XOM $AAPL $BX https://t.co/GQIHZpXUJT",FALSE,0,NA,2017-03-31 22:55:24,FALSE,NA,"847945451252985857",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Arivera_903",57,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1051","RT @androsForm: Unusual Options Activity - 03.31.2017 - $ST $X $FOXA $MPC $PRXL $APC $XOM $AAPL $BX https://t.co/GQIHZpXUJT",FALSE,0,NA,2017-03-31 22:55:24,FALSE,NA,"847945451143704576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","denizglderen1",57,TRUE,FALSE,NA,NA,"","de","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1052","RT @androsForm: Unusual Options Activity - 03.31.2017 - $ST $X $FOXA $MPC $PRXL $APC $XOM $AAPL $BX https://t.co/GQIHZpXUJT",FALSE,0,NA,2017-03-31 22:55:24,FALSE,NA,"847945450619420672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HelenGreen16",57,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1053","RT @androsForm: Unusual Options Activity - 03.31.2017 - $ST $X $FOXA $MPC $PRXL $APC $XOM $AAPL $BX https://t.co/GQIHZpXUJT",FALSE,0,NA,2017-03-31 22:55:22,FALSE,NA,"847945443547992065",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jon260",57,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1054","RT @androsForm: Unusual Options Activity - 03.31.2017 - $ST $X $FOXA $MPC $PRXL $APC $XOM $AAPL $BX https://t.co/GQIHZpXUJT",FALSE,0,NA,2017-03-31 22:55:22,FALSE,NA,"847945443036209152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","seahawks4life01",57,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1055","RT @androsForm: Unusual Options Activity - 03.31.2017 - $ST $X $FOXA $MPC $PRXL $APC $XOM $AAPL $BX https://t.co/GQIHZpXUJT",FALSE,0,NA,2017-03-31 22:55:22,FALSE,NA,"847945442897739776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","doddodfors",57,TRUE,FALSE,NA,NA,"","ru","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1056","RT @androsForm: Unusual Options Activity - 03.31.2017 - $ST $X $FOXA $MPC $PRXL $APC $XOM $AAPL $BX https://t.co/GQIHZpXUJT",FALSE,0,NA,2017-03-31 22:55:22,FALSE,NA,"847945442231029760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stevie9398",57,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1057","RT @androsForm: Unusual Options Activity - 03.31.2017 - $ST $X $FOXA $MPC $PRXL $APC $XOM $AAPL $BX https://t.co/GQIHZpXUJT",FALSE,0,NA,2017-03-31 22:55:21,FALSE,NA,"847945441127923717",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pinkandy12",57,TRUE,FALSE,NA,NA,"","es","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1058","RT @androsForm: Unusual Options Activity - 03.31.2017 - $ST $X $FOXA $MPC $PRXL $APC $XOM $AAPL $BX https://t.co/GQIHZpXUJT",FALSE,0,NA,2017-03-31 22:55:21,FALSE,NA,"847945440800653312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","niea11k1",57,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1059","RT @androsForm: Unusual Options Activity - 03.31.2017 - $ST $X $FOXA $MPC $PRXL $APC $XOM $AAPL $BX https://t.co/GQIHZpXUJT",FALSE,0,NA,2017-03-31 22:55:21,FALSE,NA,"847945438284005376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RodionovDimon",57,TRUE,FALSE,NA,NA,"","ru","http://pbs.twimg.com/profile_images/2275604759/_DSC0638112_normal.jpg"
"1060","RT @androsForm: Unusual Options Activity - 03.31.2017 - $ST $X $FOXA $MPC $PRXL $APC $XOM $AAPL $BX https://t.co/GQIHZpXUJT",FALSE,0,NA,2017-03-31 22:55:21,FALSE,NA,"847945438141362176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MikeySzmigz",57,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/378800000535600466/c7aa1463173997d4332911bc38fa1c9d_normal.jpeg"
"1061","RT @androsForm: Unusual Options Activity - 03.31.2017 - $ST $X $FOXA $MPC $PRXL $APC $XOM $AAPL $BX https://t.co/GQIHZpXUJT",FALSE,0,NA,2017-03-31 22:55:20,FALSE,NA,"847945436446863360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SiniyPegas",57,TRUE,FALSE,NA,NA,"","ru","http://pbs.twimg.com/profile_images/447694780923777024/MZbpgage_normal.jpeg"
"1062","RT @androsForm: Unusual Options Activity - 03.31.2017 - $ST $X $FOXA $MPC $PRXL $APC $XOM $AAPL $BX https://t.co/GQIHZpXUJT",FALSE,0,NA,2017-03-31 22:55:20,FALSE,NA,"847945433917698048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chelsea_Anji",57,TRUE,FALSE,NA,NA,"","ru","http://pbs.twimg.com/profile_images/2573223873/as15pyahp4ox2zyky4j1_normal.jpeg"
"1063","RT @androsForm: Unusual Options Activity - 03.31.2017 - $ST $X $FOXA $MPC $PRXL $APC $XOM $AAPL $BX https://t.co/GQIHZpXUJT",FALSE,0,NA,2017-03-31 22:55:19,FALSE,NA,"847945430050537472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","darren_berlier",57,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/3318832196/491b07bc0d7b2d6a567f4c7569708d58_normal.jpeg"
"1064","RT @androsForm: Unusual Options Activity - 03.31.2017 - $ST $X $FOXA $MPC $PRXL $APC $XOM $AAPL $BX https://t.co/GQIHZpXUJT",FALSE,0,NA,2017-03-31 22:55:18,FALSE,NA,"847945425017556992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ayeshasiddiquia",57,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1065","RT @androsForm: Unusual Options Activity - 03.31.2017 - $ST $X $FOXA $MPC $PRXL $APC $XOM $AAPL $BX https://t.co/GQIHZpXUJT",FALSE,0,NA,2017-03-31 22:55:16,FALSE,NA,"847945419699044352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sweftey",57,TRUE,FALSE,NA,NA,"Israel","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1066","RT @androsForm: Unusual Options Activity - 03.31.2017 - $ST $X $FOXA $MPC $PRXL $APC $XOM $AAPL $BX https://t.co/GQIHZpXUJT",FALSE,0,NA,2017-03-31 22:55:15,FALSE,NA,"847945414061969409",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nbasilia",57,TRUE,FALSE,NA,NA,"GEORGIA, TBILISI","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1067","RT @androsForm: Unusual Options Activity - 03.31.2017 - $ST $X $FOXA $MPC $PRXL $APC $XOM $AAPL $BX https://t.co/GQIHZpXUJT",FALSE,0,NA,2017-03-31 22:55:15,FALSE,NA,"847945412816191488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ManMan2838",57,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1068","RT @androsForm: Unusual Options Activity - 03.31.2017 - $ST $X $FOXA $MPC $PRXL $APC $XOM $AAPL $BX https://t.co/GQIHZpXUJT",FALSE,0,NA,2017-03-31 22:55:14,FALSE,NA,"847945409053900800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RAMONCITOMORALE",57,TRUE,FALSE,NA,NA,"","es","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1069","RT @androsForm: Unusual Options Activity - 03.31.2017 - $ST $X $FOXA $MPC $PRXL $APC $XOM $AAPL $BX https://t.co/GQIHZpXUJT",FALSE,0,NA,2017-03-31 22:55:14,FALSE,NA,"847945408936652800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Natka_Zombie",57,TRUE,FALSE,NA,NA,"","ru","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1070","RT @androsForm: Unusual Options Activity - 03.31.2017 - $ST $X $FOXA $MPC $PRXL $APC $XOM $AAPL $BX https://t.co/GQIHZpXUJT",FALSE,0,NA,2017-03-31 22:55:14,FALSE,NA,"847945408152260609",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SURAKATU",57,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1071","RT @androsForm: Unusual Options Activity - 03.31.2017 - $ST $X $FOXA $MPC $PRXL $APC $XOM $AAPL $BX https://t.co/GQIHZpXUJT",FALSE,0,NA,2017-03-31 22:55:13,FALSE,NA,"847945407686684672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","binabwts",57,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1072","RT @androsForm: Unusual Options Activity - 03.31.2017 - $ST $X $FOXA $MPC $PRXL $APC $XOM $AAPL $BX https://t.co/GQIHZpXUJT",FALSE,0,NA,2017-03-31 22:55:13,FALSE,NA,"847945404855484416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thegoochlicker",57,TRUE,FALSE,NA,NA,"Fucking up your jew country","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1073","RT @androsForm: Unusual Options Activity - 03.31.2017 - $ST $X $FOXA $MPC $PRXL $APC $XOM $AAPL $BX https://t.co/GQIHZpXUJT",FALSE,0,NA,2017-03-31 22:55:12,FALSE,NA,"847945403798622209",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LuluCannibalBVB",57,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1074","RT @androsForm: Unusual Options Activity - 03.31.2017 - $ST $X $FOXA $MPC $PRXL $APC $XOM $AAPL $BX https://t.co/GQIHZpXUJT",FALSE,0,NA,2017-03-31 22:55:10,FALSE,NA,"847945395061837825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pickval0",57,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1075","RT @androsForm: Unusual Options Activity - 03.31.2017 - $ST $X $FOXA $MPC $PRXL $APC $XOM $AAPL $BX https://t.co/GQIHZpXUJT",FALSE,0,NA,2017-03-31 22:55:10,FALSE,NA,"847945393505796096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","luisfer02417711",57,TRUE,FALSE,NA,NA,"","es","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1076","RT @androsForm: Unusual Options Activity - 03.31.2017 - $ST $X $FOXA $MPC $PRXL $APC $XOM $AAPL $BX https://t.co/GQIHZpXUJT",FALSE,0,NA,2017-03-31 22:55:10,FALSE,NA,"847945393497227264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alina2003oks",57,TRUE,FALSE,NA,NA,"<U+0432><U+043E><U+0440><U+043E><U+043D><U+0435><U+0436>","ru","http://pbs.twimg.com/profile_images/449992927167524864/JA06Oima_normal.jpeg"
"1077","RT @androsForm: Unusual Options Activity - 03.31.2017 - $ST $X $FOXA $MPC $PRXL $APC $XOM $AAPL $BX https://t.co/GQIHZpXUJT",FALSE,0,NA,2017-03-31 22:55:10,FALSE,NA,"847945392771678208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","konnor0",57,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1078","RT @androsForm: Unusual Options Activity - 03.31.2017 - $ST $X $FOXA $MPC $PRXL $APC $XOM $AAPL $BX https://t.co/GQIHZpXUJT",FALSE,0,NA,2017-03-31 22:55:10,FALSE,NA,"847945392675311616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SofuaSuhorukova",57,TRUE,FALSE,NA,NA,"","ru","http://pbs.twimg.com/profile_images/416976623087263744/T9Lh0JC-_normal.jpeg"
"1079","RT @androsForm: Unusual Options Activity - 03.31.2017 - $ST $X $FOXA $MPC $PRXL $APC $XOM $AAPL $BX https://t.co/GQIHZpXUJT",FALSE,0,NA,2017-03-31 22:55:09,FALSE,NA,"847945391123439618",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CherylBracht",57,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1080","RT @androsForm: Unusual Options Activity - 03.31.2017 - $ST $X $FOXA $MPC $PRXL $APC $XOM $AAPL $BX https://t.co/GQIHZpXUJT",FALSE,0,NA,2017-03-31 22:55:09,FALSE,NA,"847945390884364289",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wesleyclifford",57,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/1512552719/27_normal.jpg"
"1081","RT @androsForm: Unusual Options Activity - 03.31.2017 - $ST $X $FOXA $MPC $PRXL $APC $XOM $AAPL $BX https://t.co/GQIHZpXUJT",FALSE,0,NA,2017-03-31 22:55:09,FALSE,NA,"847945390200692738",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VickiMHatfield",57,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1082","RT @androsForm: Unusual Options Activity - 03.31.2017 - $ST $X $FOXA $MPC $PRXL $APC $XOM $AAPL $BX https://t.co/GQIHZpXUJT",FALSE,0,NA,2017-03-31 22:55:07,FALSE,NA,"847945381216268288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gasaldivar",57,TRUE,FALSE,NA,NA,"","es","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
